id, seller_username, seller_address, buyer_username, buyer_address, amount, time
1260,PrepsToThePros,0x5b20783f4baabd33bb53dd77c9b0459f5701e36a,OGKB,0xf3284b154e17de2744b895c616dc8d040707a4c6,5770000000000000000,2021-07-30T23:54:45
1260,MrSpaghettiHands,0xfb9cc0c596a37dfdc2aa86918f3cfee94bddc48d,Bang_Bro,0x80891340e6fbbc936a1045383930e9cd0abe1eda,6880000000000000000,2021-07-24T03:26:05
1260,raymond478,0x441c7078f39c578bd0b957af25b286ccf867f329,MrSpaghettiHands,0xfb9cc0c596a37dfdc2aa86918f3cfee94bddc48d,6279000000000000000,2021-07-24T02:46:44
1260,23342021,0x975222a8365e6ab51b7867524f77261cd4ece06e,raymond478,0x441c7078f39c578bd0b957af25b286ccf867f329,7110000000000000000,2021-07-17T15:40:01
1260,Cents2Sats,0x19bd0ac8d147dfd963b069d06c7d272069495231,4932114,0xd472b0798421159999e3db0aaa2d53bc0d7acfa3,3500000000000000000,2021-06-20T17:01:45
1260,01320125,0xb1e079854268985431935ce53aa54c8e1722fa0d,Cents2Sats,0x19bd0ac8d147dfd963b069d06c7d272069495231,840000000000000000,2021-06-02T23:08:45
1260,NFTBeliever,0x5bfdf0cfc4ade055f4aa63c31d3b2558e3a5fd80,01320125,0xb1e079854268985431935ce53aa54c8e1722fa0d,1035000000000000000,2021-06-02T06:47:24
1260,Lucha_Abra,0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,NFTBeliever,0x5bfdf0cfc4ade055f4aa63c31d3b2558e3a5fd80,400000000000000000,2021-05-28T12:04:55
1260,PerilousMB,0x75b772f2bb4f47fbb31b14d6e034b81cb0a03730,Lucha_Abra,0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,100000000000000000,2021-05-01T08:42:32
1261,IDK2000,0xa0fec1a6b8453873041c7529906de5c1acc1b26a,Block_Merchant,0xbea91e555f85e6092aced53eae6aabf0668ea6a7,775000000000000000,2021-05-28T02:11:11
1261,HolderofBags,0xa3f070baef828f712f38c360221b5250284891d7,IDK2000,0xa0fec1a6b8453873041c7529906de5c1acc1b26a,480000000000000000,2021-05-19T23:45:26
1264,norcal_guy,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,Jabulon,0x96e1199931a9e201a4d209262c8c379e2c0e4852,16089438192588037105,2021-08-04T14:33:48
1264,vinylsneverdie,0x291121da7faeedd25cefc0e289b359de52b8050c,norcal_guy,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,540000000000000000,2021-05-03T03:25:46
1265,apesnstuff,0x6f67d99ee4caa0056a3cd80f5b0019bf305ae706,,0xbb67d2ab6251a6bd5276759cb431088c5487a3b2,51900000000000000000,2021-12-08T20:57:11
1265,MM_S,0xd3fc6fec4b219c2d74b366fee6b585df71611533,CakeNFTs,0xc35765045181141928de2c2019358bf4e52c32d1,39750000000000000000,2021-09-08T15:52:00
1265,Dadjudicator,0x300736a2c7eacac5524930aff74779ecb2c775ed,MightyMaxy6,0xb7692c097a20f6767e0464bbe958d69bf082baf5,38150000000000000000,2021-09-07T03:55:28
1265,stu,0x7813400c260d059c288f172072f3549e5cfd9f62,Dadjudicator,0x300736a2c7eacac5524930aff74779ecb2c775ed,1180000000000000000,2021-06-06T07:24:33
1265,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,stu,0x7813400c260d059c288f172072f3549e5cfd9f62,490000000000000000,2021-05-30T00:34:19
1266,cryptomanem,0xa802632240b0aec7d413c0b94f93932ae099e638,Museum_of_raj,0x1ac796e39b2b0230f6e200cb92be9693fadd2627,36969300000000000000,2021-09-05T22:00:42
1266,7d9682,0x6887aea720820786479167d968271373d40019a3,cryptomanem,0xa802632240b0aec7d413c0b94f93932ae099e638,13000000000000000000,2021-08-15T08:49:33
1266,Misk,0x2e992e3941f67dc416de6275f496ceb2c0025da2,7d9682,0x6887aea720820786479167d968271373d40019a3,5200000000000000000,2021-07-15T07:18:07
1266,VeeLeeber,0xbfde72db7a791b4b0c05ffbd823e64bb338215f3,Misk,0x2e992e3941f67dc416de6275f496ceb2c0025da2,4250000000000000000,2021-07-13T23:32:07
1266,Tish-TQRanch,0xd2e8530f30cc43ede9b0403f2461320d7034ed8b,VeeLeeber,0xbfde72db7a791b4b0c05ffbd823e64bb338215f3,3750000000000000000,2021-06-21T17:15:47
1266,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,Tish-TQRanch,0xd2e8530f30cc43ede9b0403f2461320d7034ed8b,640000000000000000,2021-05-30T18:26:22
1267,brokendreams,0x65c671aa1653a28bc6d16c31a4597ed677fff45d,identic,0x2dca4d0b7f95b5b4b8a348c2aa86e5266476b318,1499900000000000000,2021-06-08T20:54:41
1267,009977,0xd83c7bced50ba86f1c1fbf29abba278e3659f72a,brokendreams,0x65c671aa1653a28bc6d16c31a4597ed677fff45d,1500000000000000000,2021-06-08T18:30:47
1267,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,009977,0xd83c7bced50ba86f1c1fbf29abba278e3659f72a,1110000000000000000,2021-06-02T04:32:34
1269,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,VANFT,0xe8d79c4a99e4b373105fce47eb87f61577a0feb0,13130000000000000000,2021-08-04T12:19:41
1270,avaricevault,0x8e77cf267273c1ba9f9351482bfed17baa5f84dd,,0x42db0f13bd37bad739e0884316e672f6a29fd13a,52000000000000000000,2021-11-20T13:50:37
1270,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,avarice,0xbff79922fcbf93f9c30abb22322b271460c6bebb,29990000000000000000,2021-08-23T16:03:35
1274,CrazyJew,0x296ef35aadee6f5cd0156549b673814fd27b7b77,adgsf,0x98900672092da2e048a381749589427c7438e084,52900000000000000000,2021-12-06T04:17:03
1274,hajarali,0x48d26fbd89dda10c72cd8dc7b82b9eee0af6b48d,CrazyJew,0x296ef35aadee6f5cd0156549b673814fd27b7b77,46800000000000000000,2021-11-21T10:56:31
1274,Simbabear,0xe6faaa1ed9aa94c180366806ffeddbe197300713,hajarali,0x48d26fbd89dda10c72cd8dc7b82b9eee0af6b48d,34800000000000000000,2021-11-12T20:57:52
1274,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,Simbabear,0xe6faaa1ed9aa94c180366806ffeddbe197300713,42240000000000000000,2021-09-07T02:57:22
1275,hoorangatang,0xe23cfead5285cb2e01a9c474ce2756e741542770,B_jiggles,0x6dde7372072036eefaf880600dee87d5019ad2d2,1500000000000000000,2021-06-02T00:25:50
1275,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,hoorangatang,0xe23cfead5285cb2e01a9c474ce2756e741542770,480000000000000000,2021-05-18T14:12:55
1277,docdelta,0x6cec4deec19008919d8fa17ccbeb2d7fb1240f61,Freecard,0x3d1856446bd64f08173f664e66bc5fe2738e3e47,3200000000000000000,2021-06-17T05:58:27
1277,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,docdelta,0x6cec4deec19008919d8fa17ccbeb2d7fb1240f61,2100000000000000000,2021-06-06T21:16:55
1278,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,Crypto_Ape_leo2,0xb3a1c4d7d370f4ec6980173d8207fd3dd6cc3b11,530000000000000000,2021-05-22T09:40:47
1279,MachiBigBrother,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,0xA99A,0xa99a76dddbb9678bc33f39919bc76d279c680c89,109000000000000000000,2022-03-17T12:56:25
1279,jkdao,0x6db8d19cffd2030e620d9fcb28e92c50e9aac35e,MachiBigBrother,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,79000000000000000000,2022-01-14T19:54:26
1279,HossDaBoss,0x134a7948e1363a95ee17a23c63b927152c4021ec,jkdao,0x6db8d19cffd2030e620d9fcb28e92c50e9aac35e,36999900000000000000,2021-10-26T01:31:33
1279,Dc666,0xe0b09bab40b5af40d5f2400acae842417a8cc153,,0x8919755f0cc60550b41f72fc5f9d99ebe4a029d6,33800000000000000000,2021-10-23T07:30:32
1279,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,Dc666,0xe0b09bab40b5af40d5f2400acae842417a8cc153,530000000000000000,2021-05-09T11:48:52
1280,,0xb697b9455eeee9574ec5c5350cb10c8a5b752a39,ernestofif,0xd698496b909bcca575954e13ccee782c01548f56,2000000000000000000,2021-06-09T05:49:18
1280,bibdieufr,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,,0xb697b9455eeee9574ec5c5350cb10c8a5b752a39,1800000000000000000,2021-06-08T17:04:19
1280,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,bibdieufr,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,1550000000000000000,2021-06-06T17:12:42
1283,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,ERAhumilde,0x5431d4b9f90ff9b0987c0c0032a4039af333c518,44440000000000000000,2021-10-25T16:45:06
1284,ETH_Nick_Vault,0x631d96ce9876d48cd2300473ff4124f5e0e084e8,Siddhartha_vault,0xd9c980bb3953032a3a32235b32e6828ae64d0359,34250000000000000000,2021-10-22T02:18:01
1284,CryptoNFTDude,0xa28e586e24e6d78d05e822188ddc118ac2fb034b,ETH_Nick_3,0xa7d204bd07f95670970fdce55e5c722ce6a90aa5,14700000000000000000,2021-08-17T16:35:06
1284,buuui,0xab70fefd8131b13dbfd87b95556887c06980d71c,CryptoNFTDude,0xa28e586e24e6d78d05e822188ddc118ac2fb034b,12500000000000000000,2021-08-04T07:34:50
1284,feelsrareman,0x0ac08dd503ec22616f265f2e14ad42c4d3b41616,buuui,0xab70fefd8131b13dbfd87b95556887c06980d71c,5500000000000000000,2021-07-15T13:56:47
1284,paintedponies,0xb0f943096e4948200ad14b0864b38177ac5ed61e,feelsrareman,0x0ac08dd503ec22616f265f2e14ad42c4d3b41616,4900000000000000000,2021-07-15T05:46:30
1284,SonnyF,0x35f0686c63f50707ea3b5bace186938e4e19f03a,paintedponies,0xb0f943096e4948200ad14b0864b38177ac5ed61e,1110000000000000000,2021-06-05T15:56:35
1285,BlueApeMcGee,0xb0ad93815292d9d0da251a8f1ca73e4dcf69d269,Stitevoli,0x4b1e684d5143eb7435e5d78385fa8cbdccd8f7ec,34000000000000000000,2021-08-24T05:30:34
1285,_jeffnicholas_ARCHIVED,0x9909017a0f637380af916257d05c3e7dd2f6c68a,BlueApeMcGee,0xb0ad93815292d9d0da251a8f1ca73e4dcf69d269,410000000000000000,2021-05-03T23:19:28
1286,cantstopmike,0xca575471eee3a86f9d82d61ef3dd537501cf3bb1,,0xf7a94f2745d63397388cb7db39d05870f693bc22,42000000000000000000,2021-10-24T15:16:08
1287,OldDJ,0x69bd682c5fffa4fff2b6d64427aed1ae234f69e2,SeraStargirl,0xcb96594aba4627e6064731b0098dc97547b397be,4499000000000000000,2021-06-21T20:04:52
1287,ENS_Vault_1,0x7c9c0c7b4edfc653df38328451ed3130bc0ae2e0,OldDJ,0x69bd682c5fffa4fff2b6d64427aed1ae234f69e2,3950000000000000000,2021-06-21T06:04:37
1287,Gees_NFTs,0xeaab59269bd1ba8522e8e5e0fe510f7aa4d47a09,ENS_Vault_1,0x7c9c0c7b4edfc653df38328451ed3130bc0ae2e0,3500000000000000000,2021-06-20T04:54:37
1287,cantstopmike,0xca575471eee3a86f9d82d61ef3dd537501cf3bb1,Gees_NFTs,0xeaab59269bd1ba8522e8e5e0fe510f7aa4d47a09,2100000000000000000,2021-06-07T19:52:24
1289,Co-Vault,0x3b17fa32534395526a6dfc494ac440247fd6d480,,0x4918fc71bd92f262c4d2f73804fa805de8602743,180000000000000000000,2022-03-18T15:28:28
1289,its_true,0x2d3ef0209fa7dedf4039b53329e39d29b8e76b90,MightyMaxy6,0xb7692c097a20f6767e0464bbe958d69bf082baf5,18050000000000000000,2021-08-09T12:50:03
1290,Zoop-Vault,0x14ebe8a6b8f5b18b291287886311ab8658e98db6,BENTLEYSPJCLUB,0x6a7efd5330e44cfed0ada70c00cbadb20ea51ec7,64206900000000000000,2021-12-28T21:09:16
1290,tommyava,0x96cd55cdd63f1034591b11a9003eaf16e7fe715d,Cents2Sats,0x19bd0ac8d147dfd963b069d06c7d272069495231,13750000000000000000,2021-08-11T13:26:45
1290,napzilla,0x762c8b9ffe6b8b34c8667717ec9ba07e53af1f7b,tommyava,0x96cd55cdd63f1034591b11a9003eaf16e7fe715d,2980000000000000000,2021-06-19T00:08:19
1291,TheComebackKid,0x405020c797a64f155c9966c88e5c677b2dbca5ab,DEVCICH,0xe40993c9ab8c2cdac16af94bbce6dd8dbd68f89a,300000000000000000,2021-05-02T11:49:30
1292,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,zhuling_1,0x299e8f01824d97aa05aa0c5e71e8cf97ee9156f1,1500000000000000000,2021-06-06T22:57:54
1293,asdfg,0x9758d844125f93e71939c0b3b121eaa2bb9950cf,KingMgugga,0x8ab83d869f2bc250b781d26f6584fd5c562fdd9d,19990000000000000000,2021-08-04T20:11:32
1293,depreciated,0x8020c5494a9e13ca5e524711c71677a2f3049df7,asdfg,0x9758d844125f93e71939c0b3b121eaa2bb9950cf,1300000000000000000,2021-05-30T19:29:10
1293,0x4824dc193,0x4824dc193dca8fe6c0bad6dabbc7385acff10e53,depreciated,0x8020c5494a9e13ca5e524711c71677a2f3049df7,900000000000000000,2021-05-20T21:02:51
1293,Mkimbs,0x6b32ae7f5db70749543ce0cd4932abbc501a7f6f,0x4824dc193,0x4824dc193dca8fe6c0bad6dabbc7385acff10e53,710000000000000000,2021-05-09T17:53:04
1293,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Mkimbs,0x6b32ae7f5db70749543ce0cd4932abbc501a7f6f,1000000000000000000,2021-05-03T02:15:14
1294,Jawn_,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,moonpay-eth,0xd75233704795206de38cc58b77a1f660b5c60896,119000000000000000000,2022-01-22T23:41:42
1294,my_nft,0x6adead39b03534c485e6d98a0f3c6bfd40c243e0,Jawn_,0xac3c837d67b4f638c0abbf711327cfd33149cf3d,50000000000000000000,2021-11-16T04:34:16
1294,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,my_nft,0x6adead39b03534c485e6d98a0f3c6bfd40c243e0,1500000000000000000,2021-06-06T10:23:10
1295,Ape_king__,0x8cf952b08bc473bbbcb5ff02543e74ce741c6550,MonkeyKingster,0x29d0653f629a8ea665a36e937323a10c8762141b,13990000000000000000,2021-08-12T17:56:49
1295,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Ape_king__,0x8cf952b08bc473bbbcb5ff02543e74ce741c6550,13000100000000000000,2021-08-10T23:01:26
1296,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,_Ebbo_,0x723a1cf167a4ff0a797201a6443c9100e4b19507,1500000000000000000,2021-06-07T11:03:40
1297,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,MAW687,0xa67f71d39574b6cde8bd5fae38d9e4c7a55e29df,1500000000000000000,2021-06-07T11:28:43
1299,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,asdfg,0x9758d844125f93e71939c0b3b121eaa2bb9950cf,1500000000000000000,2021-05-30T19:32:36
1300,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,ZK85,0xba726320a6d963b3a9e7e3685fb12aea71af3f6d,1000000000000000000,2021-05-03T02:23:36
1301,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,enscollector,0x7d515af23f9725e9126ff86533c0bc3749cd8efc,3000000000000000000,2021-06-05T21:30:41
1302,EnormousJames,0xc6f88c44ef441d90438c1d3af3787eeb2e69b2d2,Amplify,0x10ccd4136471c7c266a9fc4569622989fb4cab99,2000000000000000000,2021-06-16T01:45:20
1302,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,EnormousJames,0xc6f88c44ef441d90438c1d3af3787eeb2e69b2d2,1500000000000000000,2021-06-07T03:49:08
1303,SanGoKongz,0x1c9d540818b79c5c366757eb591e688272d8953b,willowdragon,0x59d20c3d2e5d24a0e649c507c5f34175e5c3e727,43900000000000000000,2021-09-23T03:26:55
1303,MoneyisETH,0x8709361c3479e60f1c281553b2a4ffb56598f051,SanGoKongz,0x1c9d540818b79c5c366757eb591e688272d8953b,27489000000000000000,2021-08-21T17:20:55
1303,BAYC_VOYAGE,0x72d83253500310b2db40aeb6f974cb34fc32ad67,Boyo,0xc216b5a63cb8128fd6b3af161c943765333bb47e,3000000000000000000,2021-07-03T04:24:40
1303,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,BAYC_VOYAGE,0x72d83253500310b2db40aeb6f974cb34fc32ad67,1500000000000000000,2021-06-04T13:49:35
1304,nicxeth,0x33699240456a46fde69b1a94f983b5f7788c94f9,,0x960b922aa394d2a11de2e815984bfca893738e8d,36690000000000000000,2021-10-29T15:38:15
1304,_Ebbo_,0x723a1cf167a4ff0a797201a6443c9100e4b19507,nicxeth,0x33699240456a46fde69b1a94f983b5f7788c94f9,2400000000000000000,2021-06-19T04:09:30
1304,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,_Ebbo_,0x723a1cf167a4ff0a797201a6443c9100e4b19507,1500000000000000000,2021-06-07T07:12:57
1305,Wholesome_Scum,0x819884634b84b3f9b71abde27ad1c599d8327176,MakeLove,0xe6563194f9baa6e3064086a98bf73608fc17cbfd,162000000000000000000,2022-02-24T10:45:43
1305,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Wholesome_Scum,0x819884634b84b3f9b71abde27ad1c599d8327176,5000000000000000000,2021-06-08T00:19:41
1306,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,0xArch,0x735ed02655bca15ec46491c0de4946591135459b,1500000000000000000,2021-06-02T21:58:23
1307,Tagline,0x77e62fb482027eca49b160e6f7b699fd3621f68f,MachiBigBrother,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,6500000000000000000,2021-06-08T09:27:24
1307,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Tagline,0x77e62fb482027eca49b160e6f7b699fd3621f68f,1500000000000000000,2021-05-03T02:12:31
1308,verycoolveryswag,0x514fc379b4ae674f74dac2a266aff608a9b6507f,Lil_Stitious,0xd83fcd0ce05895acae34519bec5dae8686608e0a,10000000000000000000,2021-07-16T20:47:43
1308,hoovault,0xa8d04cd4e1951291740ef977d56336fdc7f394c5,verycoolveryswag,0x514fc379b4ae674f74dac2a266aff608a9b6507f,7000000000000000000,2021-06-21T02:33:02
1308,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,doublehoo,0xe861cbc1f3d615c69e393aa6353ecea97c577bc9,1500000000000000000,2021-05-25T12:16:58
1309,aboogeedoteth,0xd1c44141ef925d5a02e5414f3e1755ff89243ebd,The_In_Between_Is_Mine,0x9c43ab91e02acb20d5b0f8b6f9d2ba7c2d2a926c,20000000000000000000,2021-08-21T01:41:56
1309,mru069,0x7d935fb77f7f1ae608f5ef535a347e8b9965bc99,aboogeedoteth,0xd1c44141ef925d5a02e5414f3e1755ff89243ebd,19797900000000000000,2021-08-09T08:27:52
1309,Buckyb,0x581bd489306df3fd5095b79d914d0db0f52eebd5,mru069,0x7d935fb77f7f1ae608f5ef535a347e8b9965bc99,10500000000000000000,2021-08-03T21:05:44
1309,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Buckyb,0x581bd489306df3fd5095b79d914d0db0f52eebd5,1500000000000000000,2021-06-05T19:24:28
1310,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,Tagline,0x77e62fb482027eca49b160e6f7b699fd3621f68f,1000000000000000000,2021-05-03T02:11:35
1311,CapitalApe,0x13c463daa4aaf5c0872a8764228d356ba1eab332,yingsmile,0xa5c8156188d1edf09c7df15f23513d3c6964e849,55000000000000000000,2021-11-22T05:17:07
1311,capetaintrippy,0x1731bdd386e021a7744282454887a87551725819,CapitalApe,0x13c463daa4aaf5c0872a8764228d356ba1eab332,8750000000000000000,2021-07-20T20:19:48
1311,Names,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,capetaintrippy,0x1731bdd386e021a7744282454887a87551725819,1500000000000000000,2021-06-01T22:51:09
1312,The_Schiller,0x376ffeff9820826a564a1ba05a464b9923862418,TankHankerous,0x5edc59f79f4fb302c1c7185aaadd61ef135484dd,340000000000000000,2021-05-05T07:10:57
1314,,0xaea82f698c387ca660986122bc8fd0c24c7bd0ec,st26ap,0x208fd469595f97fe3d589bf9dcea7b96ef76a7cf,85000000000000000000,2022-03-20T20:05:08
1314,Props5102,0xb4ee2f98d0e3d358f05d5e1747f1ad73df5a58cc,StrongerName,0xffe1ed201da62451fa23a9e7a7ed555b1f37e596,53990000000000000000,2021-12-07T21:30:19
1314,BumbleBeeTuna,0x7b720a4d7a1e8ea46a0d3bc68ab50fd497d1bd7d,0S626T,0x456f4112283c035483a9dc71d1c8275b08fd2ca5,335000000000000000,2021-05-07T23:47:20
1315,bochan228_phunks,0xac707ee01a605bfc712536d703e5e790357c48e5,,0xf2018871debce291588b4034dbf6b08dfb0ee0dc,31969000000000000000,2021-11-10T04:25:12
1315,sven_nft,0x063a48f3b73957b6d0640352525eae313d4426c3,AlexKongz,0xa85f0bd039bd6ca4708b72150e29c68642cc3635,5050000000000000000,2021-07-15T22:16:03
1315,heymissj,0xa5a72a50b031b8f9dd75772c54d0ba0a110b6a32,sven_nft,0x063a48f3b73957b6d0640352525eae313d4426c3,4800000000000000000,2021-07-15T21:33:30
1315,chicodeoro2,0x67a8734f5d97bc462df92346af4b29b417d39d97,heymissj,0xa5a72a50b031b8f9dd75772c54d0ba0a110b6a32,304500000000000000,2021-05-14T12:06:26
1315,domaineart,0x3c41f73374eea8ac6ea252cd44f808a400562b41,chicodeoro2,0x67a8734f5d97bc462df92346af4b29b417d39d97,285000000000000000,2021-05-07T14:58:51
1315,vinylsneverdie,0x291121da7faeedd25cefc0e289b359de52b8050c,domaineart,0x3c41f73374eea8ac6ea252cd44f808a400562b41,180000000000000000,2021-05-01T14:36:28
1317,,0x2a24a7ca9fccb519d99ce0db6648ebbe4df44e67,Tresorprivenft,0xc3f81b5e0376c728586da1c17a97d11d7bb7af1d,85000000000000000000,2022-03-09T19:17:56
1317,NFTA53DC1,0xd298b42ed00affac359dd8399c8d6c81838ae997,0x047D70f5cFB2572557433E82A6F3762eff2f878,0x047d70f5cfb2572557433e82a6f3762eff2f878f,6500000000000000000,2021-07-15T12:45:16
1317,zunk14882,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,NFTA53DC1,0xd298b42ed00affac359dd8399c8d6c81838ae997,449900000000000000,2021-05-09T16:59:54
1318,zincity_eth,0x2d2e04e8d67058a71fbb8a98baeb9c72da1dad87,Taxidriver,0x5298cccc7d39e400ce7ee4299f8cca0519926024,64770000000000000000,2021-12-26T08:55:56
1318,busyasfxck,0x1c24d52a9ba9fd36e70c7e3f9fae9e40cfe25d3b,zincity_eth,0x2d2e04e8d67058a71fbb8a98baeb9c72da1dad87,61880000000000000000,2021-12-04T05:42:24
1318,MetaZig_Vault,0xc1d91798d36e4a14ebf08208287302a597d7e759,busyAF8,0xa82fb6f7f9dccfbcab9d99addeb884033af11b86,54000000000000000000,2021-11-24T15:33:22
1318,CryptoPapi7,0x9de6405c0c7512ee94bcb79b860668a52aa7fad2,MetaZig_Vault,0xc1d91798d36e4a14ebf08208287302a597d7e759,5750000000000000000,2021-07-14T18:58:59
1318,xyz123abc,0xf22d006043c0959c77f15b0e53a9e1da65b9c5e2,CryptoPapi7,0x9de6405c0c7512ee94bcb79b860668a52aa7fad2,4000000000000000000,2021-06-24T21:38:57
1318,zunk14882,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,DAAX,0xccd6cbffb071304eca69dd591c2d7df579182e19,599900000000000000,2021-05-02T09:09:49
1319,zunk14882,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,Ares,0x668e961736454a2444adb485340cb7f0844ddd3d,348800000000000000,2021-05-17T01:31:48
1320,SecretStalin,0xd603a49886c9b500f96c0d798aed10068d73bf7c,0xb371ec,0xb371ec3849172169352ab5820249ef4d0db6fce1,52500000000000000000,2021-12-07T21:02:08
1320,Swiper,0xe46d8466ae42ba10338c5601f398d4c4737160b4,SecretStalin,0xd603a49886c9b500f96c0d798aed10068d73bf7c,30000000000000000000,2021-10-20T21:43:53
1320,phifser2,0xa5f3ff87805137e7788e72c8723c16533f851cb9,Swiper,0xe46d8466ae42ba10338c5601f398d4c4737160b4,3440000000000000000,2021-06-28T04:58:52
1320,The_Schiller,0x376ffeff9820826a564a1ba05a464b9923862418,phifser2,0xa5f3ff87805137e7788e72c8723c16533f851cb9,330000000000000000,2021-05-05T15:55:47
1321,capital_ape,0x3c1beeb44dcd913bd41fbbf1db5352b2f4fdab7c,yaoHOT,0x3a3a373e58a129c38b1f7d4a408211e18d0f0ea7,1000000000000000000,2021-05-04T21:50:58
1321,SmashedAces,0xc7d430d97b86fad363139f98874ffc2eeb582fdd,capital_ape,0x3c1beeb44dcd913bd41fbbf1db5352b2f4fdab7c,888000000000000000,2021-05-02T07:43:04
1321,modzombie,0x655ab4b2c31eaffdde8ab6baf3f247e4245dac11,SmashedAces,0xc7d430d97b86fad363139f98874ffc2eeb582fdd,440000000000000000,2021-05-02T00:01:59
1322,MM_S,0xd3fc6fec4b219c2d74b366fee6b585df71611533,NectarineNeo,0xe101e76021926280043e8142c9854ef0784d7857,7899000000000000000,2021-08-01T05:55:56
1322,HopeGarednCrafts,0xe0d85c5eb32eb7a3c5fac1dcd20b09cb1c49d140,MightyMaxy6,0xb7692c097a20f6767e0464bbe958d69bf082baf5,6620000000000000000,2021-08-01T02:55:28
1322,BasedStoic,0xa16c83873cd1ab889efa411be0141d52d78b98cb,HopeGarednCrafts,0xe0d85c5eb32eb7a3c5fac1dcd20b09cb1c49d140,6000000000000000000,2021-07-16T17:10:41
1325,xyz20292929292,0x50d4980e76dbc03af979ee813cd6bc60698a9e57,0xb56,0xf8e08fa48cae4c0187d84d5f5cb061045dd6af82,150000000000000000,2021-05-01T12:07:37
1326,HyakuPa1,0x1f6411a05076cb13830ae9cb8531598c33bdb215,BoredElonMusk,0xf56345338cb4cddaf915ebef3bfde63e70fe3053,450000000000000000,2021-05-03T18:50:56
1327,,0xea3ad5ae82af03f1c8744d295185812886b7a3d5,,0xe0afc5abb255b1119fa2b9c0b7455f5245c1a611,90000000000000000000,2022-03-18T07:00:47
1327,0xDeepak,0x69c488bcda156379b6661f08a35db627e5d467dd,,0xea3ad5ae82af03f1c8744d295185812886b7a3d5,99000000000000000000,2022-03-16T22:12:21
1327,,0x7e5ab36876a267560e7191cedbe99ee7bc04bc30,0xDeepak,0x69c488bcda156379b6661f08a35db627e5d467dd,85000000000000000000,2022-01-16T20:10:04
1327,HashGarage,0x28421dc09e14ee8179e2263bcbdaef83f00cb26d,,0x7e5ab36876a267560e7191cedbe99ee7bc04bc30,55000000000000000000,2021-12-25T16:22:21
1327,23342021,0x975222a8365e6ab51b7867524f77261cd4ece06e,HashGarage,0x28421dc09e14ee8179e2263bcbdaef83f00cb26d,6360000000000000000,2021-07-16T19:59:24
1327,offtherichterscale,0x0caa59a005a63faba66973d4c1dd447fc2951f36,4932114,0xd472b0798421159999e3db0aaa2d53bc0d7acfa3,3000000000000000000,2021-06-21T22:42:52
1327,commus,0xe47e1ac440a31a8c77c825cf30d9a91f6352bc84,Dripp,0xdfbc0a0cd376622e5d0bb5e6b058e544baa78830,640000000000000000,2021-05-30T20:07:05
